School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Growth_Rating,Student_Growth_Description,Growth_Reading_Grades_Tested_Pct_ES,Growth_Reading_Grades_Tested_Label_ES,Growth_Math_Grades_Tested_Pct_ES,Growth_Math_Grades_Tested_Label_ES,Student_Attainment_Rating,Student_Attainment_Description,Attainment_Reading_Pct_ES,Attainment_Reading_Lbl_ES,Attainment_Math_Pct_ES,Attainment_Math_Lbl_ES,Culture_Climate_Rating,Culture_Climate_Description,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Healthy_School_Certification,Healthy_School_Certification_Description,Creative_School_Certification,Creative_School_Certification_Description,NWEA_Reading_Growth_Grade_3_Pct,NWEA_Reading_Growth_Grade_3_Lbl,NWEA_Reading_Growth_Grade_4_Pct,NWEA_Reading_Growth_Grade_4_Lbl,NWEA_Reading_Growth_Grade_5_Pct,NWEA_Reading_Growth_Grade_5_Lbl,NWEA_Reading_Growth_Grade_6_Pct,NWEA_Reading_Growth_Grade_6_Lbl,NWEA_Reading_Growth_Grade_7_Pct,NWEA_Reading_Growth_Grade_7_Lbl,NWEA_Reading_Growth_Grade_8_Pct,NWEA_Reading_Growth_Grade_8_Lbl,NWEA_Math_Growth_Grade_3_Pct,NWEA_Math_Growth_Grade_3_Lbl,NWEA_Math_Growth_Grade_4_Pct,NWEA_Math_Growth_Grade_4_Lbl,NWEA_Math_Growth_Grade_5_Pct,NWEA_Math_Growth_Grade_5_Lbl,NWEA_Math_Growth_Grade_6_Pct,NWEA_Math_Growth_Grade_6_Lbl,NWEA_Math_Growth_Grade_7_Pct,NWEA_Math_Growth_Grade_7_Lbl,NWEA_Math_Growth_Grade_8_Pct,NWEA_Math_Growth_Grade_8_Lbl,NWEA_Reading_Attainment_Grade_2_Pct,NWEA_Reading_Attainment_Grade_2_Lbl,NWEA_Reading_Attainment_Grade_3_Pct,NWEA_Reading_Attainment_Grade_3_Lbl,NWEA_Reading_Attainment_Grade_4_Pct,NWEA_Reading_Attainment_Grade_4_Lbl,NWEA_Reading_Attainment_Grade_5_Pct,NWEA_Reading_Attainment_Grade_5_Lbl,NWEA_Reading_Attainment_Grade_6_Pct,NWEA_Reading_Attainment_Grade_6_Lbl,NWEA_Reading_Attainment_Grade_7_Pct,NWEA_Reading_Attainment_Grade_7_Lbl,NWEA_Reading_Attainment_Grade_8_Pct,NWEA_Reading_Attainment_Grade_8_Lbl,NWEA_Math_Attainment_Grade_2_Pct,NWEA_Math_Attainment_Grade_2_Lbl,NWEA_Math_Attainment_Grade_3_Pct,NWEA_Math_Attainment_Grade_3_Lbl,NWEA_Math_Attainment_Grade_4_Pct,NWEA_Math_Attainment_Grade_4_Lbl,NWEA_Math_Attainment_Grade_5_Pct,NWEA_Math_Attainment_Grade_5_Lbl,NWEA_Math_Attainment_Grade_6_Pct,NWEA_Math_Attainment_Grade_6_Lbl,NWEA_Math_Attainment_Grade_7_Pct,NWEA_Math_Attainment_Grade_7_Lbl,NWEA_Math_Attainment_Grade_8_Pct,NWEA_Math_Attainment_Grade_8_Lbl,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Suspensions_Per_100_Students_Avg_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Misconducts_To_Suspensions_Avg_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Average_Length_Suspension_Avg_Pct,Behavior_Discipline_Year_1,Behavior_Discipline_Year_2,School_Survey_School_Community,School_Survey_Parent_Teacher_Partnership,School_Survey_Quality_Of_Facilities,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,Teacher_Attendance_Avg_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Other_Metrics_Year_1,Other_Metrics_Year_2,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Progress_Toward_Graduation_Year_1,Progress_Toward_Graduation_Year_2,State_School_Report_Card_URL,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,School_Survey_Rating_Description,Supportive_School_Award,Supportive_School_Award_Desc,Parent_Survey_Results_Year,School_Latitude,School_Longitude,Location,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Growth_PSAT_Grade_9_School_Pct,Growth_PSAT_Grade_9_School_Lbl,Growth_PSAT_Reading_Grade_10_School_Pct,Growth_PSAT_Reading_Grade_10_School_Lbl,Growth_SAT_Grade_11_School_Pct,Growth_SAT_Grade_11_School_Lbl,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl,Growth_PSAT_Math_Grade_10_School_Pct,Growth_PSAT_Math_Grade_10_School_Lbl,Growth_SAT_Reading_Grade_11_School_Pct,Growth_SAT_Reading_Grade_11_School_Lbl,Growth_SAT_Math_Grade_11_School_Pct,Growth_SAT_Math_Grade_11_School_Lbl
610269,MCCUTCHEON,John T McCutcheon Elementary School,Neighborhood,ES,4865 N SHERIDAN RD,Chicago,Illinois,60640,7735342680,7735342578,https://www.cps.edu/schools/schoolprofiles/610269,https://mccutcheon.cps.edu,2024,,2024,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",62.6,78.6,72.7,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Strong,Strong,Strong,Strong,NEUTRAL,,0.9,4.2,,10.3,10.8,,1.0 days,2.0 days,2022,2023,,,,88.9,90.3,88.3,92.7,93.6,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252344,28.1,37.6,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.970949,-87.654758,POINT (-87.654758 41.970949),,,0,933,,,,,,,,,,,,,,,,,,,,
610271,JENSEN,Jensen Elementary Scholastic Academy,Magnet,ES,3030 W HARRISON ST,Chicago,Illinois,60612,7735346840,7735346722,https://www.cps.edu/schools/schoolprofiles/610271,http://jensen.cps.edu,2024,,2024,,2012,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Moderately Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.9,78.6,83.3,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,STRONG,"This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Weak,Strong,Neutral,Neutral,WEAK,0.4,,4.2,9.1,,10.8,2.0 days,,2.0 days,2022,2023,,,,84,92.7,88.3,92.5,93.8,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252288,24.2,24.9,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.873815,-87.702241,POINT (-87.702241 41.873815),,,0,933,,,,,,,,,,,,,,,,,,,,
610274,JOHNSON,James Weldon Johnson STEAM Elementary School,Neighborhood,ES,1420 S ALBANY AVE,Chicago,Illinois,60623,7735341829,7735341355,https://www.cps.edu/schools/schoolprofiles/610274,https://cps.edu/johnson,2024,,2024,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Partially Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.1,78.6,65.4,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Weak,Neutral,Neutral,Weak,Neutral,WEAK,3.8,12,4.2,24.4,28.7,10.8,1.9 days,1.3 days,2.0 days,2022,2023,,,,87.8,89.9,88.3,91.3,93.9,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252290,25,37.7,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.861836,-87.703139,POINT (-87.703139 41.861836),,,0,933,,,,,,,,,,,,,,,,,,,,
610276,MOLLISON,Irvin C Mollison Elementary School,Neighborhood,ES,4415 S DR MARTIN L KING JR DR,Chicago,Illinois,60653,7735351804,7735351803,https://www.cps.edu/schools/schoolprofiles/610276,https://www.mollisonelementary.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Not Yet Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",57.8,78.6,68,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,STRONG,"This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weak,Weak,Neutral,Very Weak,Very Weak,NOT ENOUGH DATA,3,33.3,4.2,6.8,18.6,10.8,1.7 days,2.0 days,2.0 days,2022,2023,,,,83.3,85.1,88.3,90.4,94,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252354,21.7,56.1,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.814358,-87.616618,POINT (-87.616618 41.814358),,,0,933,,,,,,,,,,,,,,,,,,,,
610279,TANNER,Henry O Tanner Elementary School,Neighborhood,ES,7350 S EVANS AVE,Chicago,Illinois,60619,7735353870,7735353874,https://www.cps.edu/schools/schoolprofiles/610279,https://tannerschool.org,2024,,,,2013,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Partially Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",92.1,78.6,79.5,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,STRONG,"This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weak,Weak,Neutral,Neutral,Neutral,VERY WEAK,25.4,19.8,4.2,43.2,30.6,10.8,1.8 days,1.6 days,2.0 days,2022,2023,,,,84.1,86.8,88.3,92.1,93.9,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252479,20.8,51.5,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.760673,-87.606791,POINT (-87.606791 41.760673),,,0,933,,,,,,,,,,,,,,,,,,,,
610281,POWELL,Adam Clayton Powell Paideia Community Academy ES,Neighborhood,ES,7511 S SOUTH SHORE DR,Chicago,Illinois,60649,7735356650,7735356602,https://www.cps.edu/schools/schoolprofiles/610281,https://powell.cps.edu,2024,,2024,,2013,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Partially Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",65.4,78.6,79.6,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Weak,Neutral,Neutral,Neutral,VERY WEAK,4.9,8,4.2,30.1,29.9,10.8,1.6 days,2.0 days,2.0 days,2022,2023,,,,88.9,90,88.3,91.9,94,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252785,25.7,39.9,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.760332,-87.556789,POINT (-87.556789 41.760332),,,0,933,,,,,,,,,,,,,,,,,,,,
610282,MCNAIR,Ronald E McNair Elementary School,Neighborhood,ES,4820 W WALTON ST,Chicago,Illinois,60651,7735348980,7735340668,https://www.cps.edu/schools/schoolprofiles/610282,https://mcnairschool.org,2024,,2024,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.9,78.6,55.9,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,INCOMPLETE DATA,"This school has an arts designation of Incomplete Data, and may or may not meet the goals and priorities of the CPS Arts Education Plan, but the school has insufficient data available to complete an assessment. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Very Strong,Very Strong,Strong,Strong,NEUTRAL,8.6,19.3,4.2,83.3,50,10.8,2.2 days,1.6 days,2.0 days,2022,2023,,,,87,90.4,88.3,93.8,95.1,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252634,14.8,35.1,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.897819,-87.746731,POINT (-87.746731 41.897819),,,0,933,,,,,,,,,,,,,,,,,,,,
610284,NEW FIELD,New Field Elementary School,Neighborhood,ES,1707 W MORSE AVE,Chicago,Illinois,60626,7735342760,7735342773,https://www.cps.edu/schools/schoolprofiles/610284,https://newfield.cps.edu,2024,,2024,,2013,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",90.8,78.6,67.2,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Neutral,Strong,Neutral,Weak,NEUTRAL,0.4,0.4,4.2,10.5,5,10.8,2.0 days,2.0 days,2.0 days,2022,2023,,,,89.8,91.2,88.3,92.6,93.5,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252930,15,33.6,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,42.007703,-87.673168,POINT (-87.673168 42.007703),,,0,933,,,,,,,,,,,,,,,,,,,,
610287,ASHBURN,Ashburn Community Elementary School,Small,ES,8300 S ST LOUIS AVE,Chicago,Illinois,60652,7735357860,7735357867,https://www.cps.edu/schools/schoolprofiles/610287,https://ashburnschool.com,2024,,2024,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",82.3,78.6,82,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Neutral,Neutral,Neutral,Neutral,WEAK,0.3,0.9,4.2,4.5,8.6,10.8,2.0 days,1.0 days,2.0 days,2022,2023,,,,88.4,91,88.3,93.5,94.4,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252922,5.5,28.3,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2023,41.742351,-87.70961,POINT (-87.70961 41.742351),,,0,933,,,,,,,,,,,,,,,,,,,,
610290,MAYS,Benjamin E Mays Elementary Academy,Neighborhood,ES,6656 S NORMAL BLVD,Chicago,Illinois,60621,7735353892,7735353895,https://www.cps.edu/schools/schoolprofiles/610290,https://maysacademy.com,2024,,2024,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Partially Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",91.5,78.6,32.1,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weak,Neutral,,,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,93.1,90,88.3,90.7,92.9,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252802,20.9,41.2,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.772727,-87.637277,POINT (-87.637277 41.772727),,,0,933,,,,,,,,,,,,,,,,,,,,
610291,LEE,Richard Henry Lee Elementary School,Neighborhood,ES,6448 S TRIPP AVE,Chicago,Illinois,60629,7735352255,7735352287,https://www.cps.edu/schools/schoolprofiles/610291,https://leelions.org,2024,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",98.5,78.6,94.5,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EXCELLING,"This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong,Neutral,Strong,Strong,Strong,NEUTRAL,,0.2,4.2,,4.3,10.8,,3.0 days,2.0 days,2022,2023,,,,90.4,91.7,88.3,93.1,94.7,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252703,5.4,31.6,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2023,41.775305,-87.728884,POINT (-87.728884 41.775305),,,0,933,,,,,,,,,,,,,,,,,,,,
610293,MELODY,Genevieve Melody Elementary School,Neighborhood,ES,3937 W WILCOX ST,Chicago,Illinois,60624,7735346850,7735346614,https://www.cps.edu/schools/schoolprofiles/610293,https://melodystem.org,2024,,,,2012,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,Well Organized,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.9,78.6,64.7,71.6,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,EMERGING,"This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Strong,Strong,Strong,Strong,WEAK,,,4.2,,,10.8,,,2.0 days,2022,2023,,,,94.5,98,88.3,91.7,94,94,,,,2022,2023,,,,,,,,,,,,,,,,,,,,,2022,2023,http://iirc.niu.edu/School.aspx?schoolid=150162990252352,14.5,7.6,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2023,41.878799,-87.724661,POINT (-87.724661 41.878799),,,0,933,,,,,,,,,,,,,,,,,,,,
